Open,Amount,Close,Volume,High,Low,ts
605.0,3022000.0,604.0,5,605.0,604.0,2021-11-12 13:00:00
605.0,6045000.0,604.0,10,605.0,604.0,2021-11-12 13:01:00
604.0,97848000.0,603.0,162,605.0,603.0,2021-11-12 13:02:00
603.0,22313000.0,603.0,37,604.0,603.0,2021-11-12 13:03:00
603.0,21114000.0,603.0,35,604.0,603.0,2021-11-12 13:04:00
603.0,15679000.0,603.0,26,604.0,603.0,2021-11-12 13:05:00
603.0,72979000.0,603.0,121,604.0,603.0,2021-11-12 13:06:00
603.0,9046000.0,604.0,15,604.0,603.0,2021-11-12 13:07:00
603.0,7242000.0,603.0,12,604.0,603.0,2021-11-12 13:08:00
603.0,57296000.0,604.0,95,604.0,603.0,2021-11-12 13:09:00
603.0,3619000.0,603.0,6,604.0,603.0,2021-11-12 13:10:00
603.0,13873000.0,603.0,23,604.0,603.0,2021-11-12 13:11:00
603.0,2413000.0,603.0,4,604.0,603.0,2021-11-12 13:12:00
604.0,14484000.0,603.0,24,604.0,603.0,2021-11-12 13:13:00
603.0,6031000.0,603.0,10,604.0,603.0,2021-11-12 13:14:00
603.0,12066000.0,603.0,20,604.0,603.0,2021-11-12 13:15:00
604.0,17513000.0,603.0,29,604.0,603.0,2021-11-12 13:16:00
603.0,57900000.0,603.0,96,604.0,603.0,2021-11-12 13:17:00
603.0,39802000.0,603.0,66,604.0,603.0,2021-11-12 13:18:00
604.0,28951000.0,604.0,48,604.0,603.0,2021-11-12 13:19:00
603.0,102502000.0,603.0,170,603.0,602.0,2021-11-12 13:20:00
602.0,105524000.0,603.0,175,604.0,602.0,2021-11-12 13:21:00
603.0,37371000.0,603.0,62,603.0,602.0,2021-11-12 13:22:00
603.0,57265000.0,603.0,95,603.0,602.0,2021-11-12 13:23:00
602.0,42827000.0,604.0,71,604.0,602.0,2021-11-12 13:24:00
603.0,33790000.0,604.0,56,604.0,603.0,2021-11-12 13:25:00
604.0,1415172000.0,604.0,2343,604.0,604.0,2021-11-12 13:30:00
609.0,657531000.0,608.0,1080,609.0,607.0,2021-11-15 09:01:00
607.0,190324000.0,608.0,313,609.0,607.0,2021-11-15 09:02:00
609.0,27989000.0,609.0,46,609.0,608.0,2021-11-15 09:03:00
608.0,10338000.0,608.0,17,609.0,608.0,2021-11-15 09:04:00
608.0,21912000.0,608.0,36,609.0,608.0,2021-11-15 09:05:00
609.0,20088000.0,608.0,33,609.0,608.0,2021-11-15 09:06:00
609.0,12782000.0,608.0,21,609.0,608.0,2021-11-15 09:07:00
608.0,17639000.0,609.0,29,609.0,608.0,2021-11-15 09:08:00
608.0,49881000.0,608.0,82,609.0,608.0,2021-11-15 09:09:00
608.0,90683000.0,608.0,149,609.0,608.0,2021-11-15 09:10:00
609.0,163869000.0,610.0,269,610.0,609.0,2021-11-15 09:11:00
610.0,30476000.0,609.0,50,610.0,609.0,2021-11-15 09:12:00
609.0,27406000.0,609.0,45,610.0,609.0,2021-11-15 09:13:00
609.0,21923000.0,608.0,36,610.0,608.0,2021-11-15 09:14:00
609.0,55417000.0,609.0,91,610.0,608.0,2021-11-15 09:15:00
609.0,20098000.0,609.0,33,610.0,609.0,2021-11-15 09:16:00
609.0,24347000.0,608.0,40,609.0,608.0,2021-11-15 09:17:00
608.0,7907000.0,608.0,13,609.0,608.0,2021-11-15 09:18:00
609.0,32265000.0,608.0,53,609.0,608.0,2021-11-15 09:19:00
608.0,3649000.0,608.0,6,609.0,608.0,2021-11-15 09:20:00
608.0,17049000.0,609.0,28,609.0,608.0,2021-11-15 09:21:00
609.0,104743000.0,609.0,172,609.0,608.0,2021-11-15 09:22:00
609.0,17058000.0,610.0,28,610.0,609.0,2021-11-15 09:23:00
610.0,10358000.0,609.0,17,610.0,609.0,2021-11-15 09:24:00
609.0,8535000.0,609.0,14,610.0,609.0,2021-11-15 09:25:00
609.0,24971000.0,609.0,41,610.0,609.0,2021-11-15 09:26:00
609.0,46284000.0,609.0,76,609.0,609.0,2021-11-15 09:27:00
609.0,37753000.0,608.0,62,609.0,608.0,2021-11-15 09:28:00
608.0,11552000.0,608.0,19,608.0,608.0,2021-11-15 09:29:00
608.0,13382000.0,609.0,22,609.0,608.0,2021-11-15 09:30:00
609.0,6696000.0,608.0,11,609.0,608.0,2021-11-15 09:31:00
609.0,4261000.0,609.0,7,609.0,608.0,2021-11-15 09:32:00
609.0,242394000.0,609.0,398,610.0,608.0,2021-11-15 09:33:00
609.0,46331000.0,609.0,76,610.0,609.0,2021-11-15 09:34:00
610.0,20118000.0,610.0,33,610.0,609.0,2021-11-15 09:35:00
610.0,138424000.0,610.0,227,610.0,609.0,2021-11-15 09:36:00
609.0,9750000.0,609.0,16,610.0,609.0,2021-11-15 09:37:00
610.0,18888000.0,610.0,31,610.0,609.0,2021-11-15 09:38:00
609.0,10967000.0,609.0,18,610.0,609.0,2021-11-15 09:39:00
609.0,22537000.0,609.0,37,610.0,609.0,2021-11-15 09:40:00
609.0,44471000.0,609.0,73,610.0,609.0,2021-11-15 09:41:00
609.0,182926000.0,610.0,300,610.0,609.0,2021-11-15 09:42:00
610.0,87827000.0,610.0,144,610.0,609.0,2021-11-15 09:43:00
610.0,26228000.0,610.0,43,610.0,609.0,2021-11-15 09:44:00
610.0,457500000.0,611.0,750,611.0,609.0,2021-11-15 09:45:00
610.0,60447000.0,610.0,99,611.0,610.0,2021-11-15 09:46:00
610.0,8540000.0,610.0,14,610.0,610.0,2021-11-15 09:47:00
610.0,21353000.0,610.0,35,611.0,610.0,2021-11-15 09:48:00
610.0,9761000.0,610.0,16,611.0,610.0,2021-11-15 09:49:00
610.0,20740000.0,610.0,34,610.0,610.0,2021-11-15 09:50:00
610.0,21961000.0,610.0,36,611.0,610.0,2021-11-15 09:51:00
610.0,185438000.0,609.0,304,611.0,609.0,2021-11-15 09:52:00
609.0,1827000.0,609.0,3,609.0,609.0,2021-11-15 09:53:00
609.0,17076000.0,610.0,28,610.0,609.0,2021-11-15 09:54:00
610.0,4264000.0,609.0,7,610.0,609.0,2021-11-15 09:55:00
610.0,3657000.0,609.0,6,610.0,609.0,2021-11-15 09:56:00
609.0,32893000.0,610.0,54,610.0,609.0,2021-11-15 09:57:00
609.0,9747000.0,609.0,16,610.0,609.0,2021-11-15 09:58:00
609.0,11579000.0,610.0,19,610.0,609.0,2021-11-15 09:59:00
609.0,19493000.0,609.0,32,610.0,609.0,2021-11-15 10:00:00
610.0,45690000.0,610.0,75,610.0,609.0,2021-11-15 10:01:00
609.0,6097000.0,610.0,10,610.0,609.0,2021-11-15 10:02:00
609.0,7315000.0,610.0,12,610.0,609.0,2021-11-15 10:03:00
609.0,4877000.0,610.0,8,610.0,609.0,2021-11-15 10:04:00
609.0,9748000.0,609.0,16,610.0,609.0,2021-11-15 10:05:00
610.0,20711000.0,609.0,34,610.0,609.0,2021-11-15 10:06:00
609.0,7919000.0,609.0,13,610.0,609.0,2021-11-15 10:07:00
609.0,17060000.0,609.0,28,610.0,609.0,2021-11-15 10:08:00
610.0,14629000.0,610.0,24,610.0,609.0,2021-11-15 10:09:00
609.0,4266000.0,610.0,7,610.0,609.0,2021-11-15 10:10:00
609.0,1218000.0,609.0,2,609.0,609.0,2021-11-15 10:11:00
609.0,7917000.0,609.0,13,609.0,609.0,2021-11-15 10:12:00
609.0,14620000.0,610.0,24,610.0,609.0,2021-11-15 10:13:00
609.0,6702000.0,609.0,11,610.0,609.0,2021-11-15 10:14:00
609.0,46894000.0,609.0,77,610.0,609.0,2021-11-15 10:15:00
610.0,63959000.0,609.0,105,610.0,609.0,2021-11-15 10:16:00
609.0,40195000.0,609.0,66,610.0,609.0,2021-11-15 10:17:00
610.0,16445000.0,609.0,27,610.0,609.0,2021-11-15 10:18:00
610.0,4265000.0,610.0,7,610.0,609.0,2021-11-15 10:19:00
610.0,11574000.0,609.0,19,610.0,609.0,2021-11-15 10:20:00
610.0,79789000.0,609.0,131,610.0,609.0,2021-11-15 10:21:00
609.0,10353000.0,609.0,17,609.0,609.0,2021-11-15 10:22:00
610.0,9136000.0,608.0,15,610.0,608.0,2021-11-15 10:23:00
609.0,20676000.0,608.0,34,609.0,608.0,2021-11-15 10:24:00
608.0,7301000.0,608.0,12,609.0,608.0,2021-11-15 10:25:00
609.0,5475000.0,608.0,9,609.0,608.0,2021-11-15 10:26:00
609.0,11559000.0,609.0,19,609.0,608.0,2021-11-15 10:27:00
609.0,12772000.0,608.0,21,609.0,608.0,2021-11-15 10:28:00
609.0,12781000.0,609.0,21,609.0,608.0,2021-11-15 10:29:00
609.0,9736000.0,609.0,16,609.0,608.0,2021-11-15 10:30:00
609.0,26760000.0,608.0,44,609.0,608.0,2021-11-15 10:31:00
609.0,2435000.0,608.0,4,609.0,608.0,2021-11-15 10:32:00
609.0,8515000.0,608.0,14,609.0,608.0,2021-11-15 10:33:00
609.0,4263000.0,609.0,7,609.0,609.0,2021-11-15 10:34:00
609.0,10955000.0,608.0,18,609.0,608.0,2021-11-15 10:35:00
609.0,9127000.0,609.0,15,609.0,608.0,2021-11-15 10:36:00
608.0,12772000.0,609.0,21,609.0,608.0,2021-11-15 10:37:00
609.0,6694000.0,609.0,11,609.0,608.0,2021-11-15 10:38:00
609.0,9735000.0,609.0,16,609.0,608.0,2021-11-15 10:39:00
608.0,4871000.0,609.0,8,609.0,608.0,2021-11-15 10:40:00
608.0,16421000.0,609.0,27,609.0,608.0,2021-11-15 10:41:00
608.0,8516000.0,608.0,14,609.0,608.0,2021-11-15 10:42:00
608.0,6083000.0,609.0,10,609.0,608.0,2021-11-15 10:43:00
608.0,5478000.0,608.0,9,609.0,608.0,2021-11-15 10:44:00
608.0,7302000.0,609.0,12,609.0,608.0,2021-11-15 10:45:00
609.0,10949000.0,608.0,18,609.0,608.0,2021-11-15 10:46:00
608.0,3651000.0,609.0,6,609.0,608.0,2021-11-15 10:47:00
608.0,14607000.0,609.0,24,609.0,608.0,2021-11-15 10:48:00
609.0,2435000.0,608.0,4,609.0,608.0,2021-11-15 10:49:00
608.0,6692000.0,609.0,11,609.0,608.0,2021-11-15 10:50:00
608.0,4256000.0,608.0,7,608.0,608.0,2021-11-15 10:51:00
609.0,21284000.0,608.0,35,609.0,608.0,2021-11-15 10:52:00
609.0,8515000.0,608.0,14,609.0,608.0,2021-11-15 10:53:00
608.0,9124000.0,608.0,15,609.0,608.0,2021-11-15 10:54:00
608.0,214325000.0,608.0,352,609.0,608.0,2021-11-15 10:55:00
609.0,12783000.0,609.0,21,609.0,608.0,2021-11-15 10:56:00
608.0,22507000.0,608.0,37,609.0,608.0,2021-11-15 10:57:00
609.0,16430000.0,608.0,27,609.0,608.0,2021-11-15 10:58:00
608.0,6691000.0,608.0,11,609.0,608.0,2021-11-15 10:59:00
609.0,13998000.0,609.0,23,609.0,608.0,2021-11-15 11:00:00
609.0,18270000.0,609.0,30,609.0,609.0,2021-11-15 11:01:00
608.0,1216000.0,608.0,2,608.0,608.0,2021-11-15 11:02:00
608.0,14609000.0,609.0,24,609.0,608.0,2021-11-15 11:03:00
609.0,3654000.0,609.0,6,609.0,609.0,2021-11-15 11:04:00
608.0,3040000.0,608.0,5,608.0,608.0,2021-11-15 11:05:00
609.0,11561000.0,609.0,19,609.0,608.0,2021-11-15 11:06:00
609.0,12783000.0,609.0,21,609.0,608.0,2021-11-15 11:07:00
609.0,23727000.0,608.0,39,609.0,608.0,2021-11-15 11:08:00
608.0,10340000.0,608.0,17,609.0,608.0,2021-11-15 11:09:00
609.0,15220000.0,609.0,25,609.0,608.0,2021-11-15 11:10:00
609.0,11563000.0,608.0,19,609.0,608.0,2021-11-15 11:11:00
608.0,7908000.0,608.0,13,609.0,608.0,2021-11-15 11:12:00
608.0,10342000.0,608.0,17,609.0,608.0,2021-11-15 11:13:00
608.0,6083000.0,609.0,10,609.0,608.0,2021-11-15 11:14:00
608.0,13386000.0,609.0,22,609.0,608.0,2021-11-15 11:15:00
609.0,4869000.0,608.0,8,609.0,608.0,2021-11-15 11:16:00
609.0,3650000.0,608.0,6,609.0,608.0,2021-11-15 11:17:00
608.0,41952000.0,608.0,69,608.0,608.0,2021-11-15 11:18:00
609.0,9129000.0,608.0,15,609.0,608.0,2021-11-15 11:19:00
609.0,1218000.0,609.0,2,609.0,609.0,2021-11-15 11:20:00
608.0,15218000.0,609.0,25,609.0,608.0,2021-11-15 11:21:00
609.0,4261000.0,608.0,7,609.0,608.0,2021-11-15 11:22:00
608.0,6689000.0,608.0,11,609.0,608.0,2021-11-15 11:23:00
608.0,6082000.0,608.0,10,609.0,608.0,2021-11-15 11:24:00
608.0,4258000.0,609.0,7,609.0,608.0,2021-11-15 11:25:00
609.0,3650000.0,609.0,6,609.0,608.0,2021-11-15 11:26:00
608.0,6691000.0,608.0,11,609.0,608.0,2021-11-15 11:27:00
609.0,18866000.0,608.0,31,609.0,608.0,2021-11-15 11:28:00
608.0,4258000.0,608.0,7,609.0,608.0,2021-11-15 11:29:00
609.0,19460000.0,608.0,32,609.0,608.0,2021-11-15 11:30:00
608.0,232864000.0,608.0,383,608.0,608.0,2021-11-15 11:31:00
608.0,14592000.0,608.0,24,608.0,608.0,2021-11-15 11:32:00
608.0,22496000.0,608.0,37,608.0,608.0,2021-11-15 11:33:00
608.0,3648000.0,608.0,6,608.0,608.0,2021-11-15 11:34:00
609.0,2433000.0,608.0,4,609.0,608.0,2021-11-15 11:35:00
608.0,16440000.0,609.0,27,609.0,608.0,2021-11-15 11:36:00
609.0,4257000.0,608.0,7,609.0,608.0,2021-11-15 11:37:00
608.0,4865000.0,608.0,8,609.0,608.0,2021-11-15 11:38:00
608.0,2433000.0,608.0,4,609.0,608.0,2021-11-15 11:39:00
608.0,6082000.0,609.0,10,609.0,608.0,2021-11-15 11:40:00
608.0,2432000.0,608.0,4,608.0,608.0,2021-11-15 11:41:00
608.0,4256000.0,608.0,7,608.0,608.0,2021-11-15 11:42:00
608.0,3649000.0,608.0,6,609.0,608.0,2021-11-15 11:43:00
608.0,7904000.0,608.0,13,608.0,608.0,2021-11-15 11:44:00
608.0,4866000.0,608.0,8,609.0,608.0,2021-11-15 11:45:00
608.0,9124000.0,609.0,15,609.0,608.0,2021-11-15 11:46:00
608.0,9121000.0,608.0,15,609.0,608.0,2021-11-15 11:47:00
608.0,6690000.0,608.0,11,609.0,608.0,2021-11-15 11:48:00
608.0,1825000.0,609.0,3,609.0,608.0,2021-11-15 11:49:00
609.0,6082000.0,609.0,10,609.0,608.0,2021-11-15 11:50:00
608.0,18856000.0,609.0,31,609.0,608.0,2021-11-15 11:51:00
609.0,16428000.0,608.0,27,609.0,608.0,2021-11-15 11:52:00
608.0,12166000.0,609.0,20,609.0,608.0,2021-11-15 11:53:00
608.0,3649000.0,608.0,6,609.0,608.0,2021-11-15 11:54:00
608.0,9131000.0,608.0,15,609.0,608.0,2021-11-15 11:55:00
609.0,7914000.0,608.0,13,609.0,608.0,2021-11-15 11:56:00
609.0,35912000.0,608.0,59,609.0,608.0,2021-11-15 11:57:00
608.0,6082000.0,608.0,10,609.0,608.0,2021-11-15 11:58:00
608.0,23734000.0,608.0,39,609.0,608.0,2021-11-15 11:59:00
608.0,4866000.0,609.0,8,609.0,608.0,2021-11-15 12:00:00
608.0,9125000.0,609.0,15,609.0,608.0,2021-11-15 12:01:00
608.0,40792000.0,609.0,67,609.0,608.0,2021-11-15 12:02:00
609.0,4866000.0,609.0,8,609.0,608.0,2021-11-15 12:03:00
609.0,4261000.0,609.0,7,609.0,608.0,2021-11-15 12:04:00
609.0,8515000.0,609.0,14,609.0,608.0,2021-11-15 12:05:00
609.0,7912000.0,608.0,13,609.0,608.0,2021-11-15 12:06:00
608.0,14600000.0,609.0,24,609.0,608.0,2021-11-15 12:07:00
608.0,1217000.0,609.0,2,609.0,608.0,2021-11-15 12:08:00
608.0,6690000.0,608.0,11,609.0,608.0,2021-11-15 12:09:00
608.0,2432000.0,608.0,4,608.0,608.0,2021-11-15 12:10:00
608.0,46246000.0,609.0,76,609.0,608.0,2021-11-15 12:11:00
609.0,1217000.0,608.0,2,609.0,608.0,2021-11-15 12:12:00
608.0,21298000.0,609.0,35,609.0,608.0,2021-11-15 12:13:00
608.0,4257000.0,609.0,7,609.0,608.0,2021-11-15 12:14:00
608.0,2435000.0,609.0,4,609.0,608.0,2021-11-15 12:15:00
608.0,9735000.0,609.0,16,609.0,608.0,2021-11-15 12:16:00
608.0,13384000.0,609.0,22,609.0,608.0,2021-11-15 12:17:00
609.0,10342000.0,608.0,17,609.0,608.0,2021-11-15 12:18:00
608.0,14594000.0,608.0,24,609.0,608.0,2021-11-15 12:19:00
608.0,24940000.0,608.0,41,609.0,608.0,2021-11-15 12:20:00
608.0,9124000.0,609.0,15,609.0,608.0,2021-11-15 12:21:00
608.0,9737000.0,609.0,16,609.0,608.0,2021-11-15 12:22:00
608.0,234399000.0,609.0,385,609.0,608.0,2021-11-15 12:23:00
608.0,12162000.0,609.0,20,609.0,608.0,2021-11-15 12:24:00
608.0,4865000.0,608.0,8,609.0,608.0,2021-11-15 12:25:00
608.0,9132000.0,609.0,15,609.0,608.0,2021-11-15 12:26:00
608.0,3042000.0,608.0,5,609.0,608.0,2021-11-15 12:27:00
608.0,4256000.0,608.0,7,608.0,608.0,2021-11-15 12:28:00
609.0,30443000.0,608.0,50,609.0,608.0,2021-11-15 12:29:00
608.0,4257000.0,608.0,7,609.0,608.0,2021-11-15 12:30:00
609.0,4869000.0,609.0,8,609.0,608.0,2021-11-15 12:31:00
608.0,2434000.0,609.0,4,609.0,608.0,2021-11-15 12:32:00
608.0,7299000.0,609.0,12,609.0,608.0,2021-11-15 12:33:00
608.0,4865000.0,608.0,8,609.0,608.0,2021-11-15 12:34:00
608.0,7302000.0,608.0,12,609.0,608.0,2021-11-15 12:35:00
608.0,13378000.0,608.0,22,609.0,608.0,2021-11-15 12:36:00
608.0,4259000.0,608.0,7,609.0,608.0,2021-11-15 12:37:00
608.0,4867000.0,608.0,8,609.0,608.0,2021-11-15 12:38:00
608.0,5473000.0,608.0,9,609.0,608.0,2021-11-15 12:39:00
608.0,8512000.0,608.0,14,608.0,608.0,2021-11-15 12:40:00
609.0,3651000.0,608.0,6,609.0,608.0,2021-11-15 12:41:00
609.0,11561000.0,608.0,19,609.0,608.0,2021-11-15 12:42:00
609.0,449367000.0,608.0,738,609.0,608.0,2021-11-15 12:43:00
609.0,93066000.0,608.0,153,609.0,608.0,2021-11-15 12:44:00
608.0,16442000.0,609.0,27,609.0,608.0,2021-11-15 12:45:00
608.0,15832000.0,609.0,26,609.0,608.0,2021-11-15 12:46:00
609.0,17052000.0,609.0,28,609.0,609.0,2021-11-15 12:47:00
609.0,20707000.0,610.0,34,610.0,608.0,2021-11-15 12:48:00
609.0,3046000.0,609.0,5,610.0,609.0,2021-11-15 12:49:00
609.0,51169000.0,609.0,84,610.0,609.0,2021-11-15 12:50:00
609.0,17055000.0,609.0,28,610.0,609.0,2021-11-15 12:51:00
609.0,9743000.0,608.0,16,609.0,608.0,2021-11-15 12:52:00
609.0,3041000.0,608.0,5,609.0,608.0,2021-11-15 12:53:00
608.0,1216000.0,608.0,2,608.0,608.0,2021-11-15 12:54:00
609.0,2435000.0,608.0,4,609.0,608.0,2021-11-15 12:55:00
608.0,1824000.0,608.0,3,608.0,608.0,2021-11-15 12:56:00
608.0,15823000.0,608.0,26,609.0,608.0,2021-11-15 12:57:00
608.0,8519000.0,608.0,14,609.0,608.0,2021-11-15 12:58:00
608.0,4868000.0,609.0,8,609.0,608.0,2021-11-15 12:59:00
608.0,9741000.0,609.0,16,609.0,608.0,2021-11-15 13:00:00
608.0,7914000.0,609.0,13,609.0,608.0,2021-11-15 13:01:00
609.0,3043000.0,608.0,5,609.0,608.0,2021-11-15 13:02:00
609.0,21314000.0,609.0,35,609.0,608.0,2021-11-15 13:03:00
608.0,27986000.0,608.0,46,609.0,608.0,2021-11-15 13:04:00
608.0,4867000.0,609.0,8,609.0,608.0,2021-11-15 13:05:00
608.0,6690000.0,608.0,11,609.0,608.0,2021-11-15 13:06:00
608.0,5474000.0,608.0,9,609.0,608.0,2021-11-15 13:07:00
608.0,17652000.0,608.0,29,609.0,608.0,2021-11-15 13:08:00
608.0,6690000.0,609.0,11,609.0,608.0,2021-11-15 13:09:00
608.0,13391000.0,608.0,22,609.0,608.0,2021-11-15 13:10:00
609.0,7912000.0,608.0,13,609.0,608.0,2021-11-15 13:11:00
609.0,38968000.0,609.0,64,609.0,608.0,2021-11-15 13:12:00
608.0,32876000.0,609.0,54,609.0,608.0,2021-11-15 13:13:00
609.0,4869000.0,609.0,8,609.0,608.0,2021-11-15 13:14:00
608.0,14003000.0,609.0,23,609.0,608.0,2021-11-15 13:15:00
608.0,7302000.0,609.0,12,609.0,608.0,2021-11-15 13:16:00
608.0,43188000.0,609.0,71,609.0,608.0,2021-11-15 13:17:00
608.0,35288000.0,608.0,58,609.0,608.0,2021-11-15 13:18:00
608.0,82780000.0,609.0,136,609.0,608.0,2021-11-15 13:19:00
609.0,43810000.0,609.0,72,609.0,608.0,2021-11-15 13:20:00
609.0,104102000.0,608.0,171,609.0,608.0,2021-11-15 13:21:00
608.0,64511000.0,609.0,106,609.0,608.0,2021-11-15 13:22:00
608.0,151000000.0,610.0,248,610.0,608.0,2021-11-15 13:23:00
609.0,57292000.0,609.0,94,610.0,609.0,2021-11-15 13:24:00
609.0,80444000.0,609.0,132,610.0,609.0,2021-11-15 13:25:00
608.0,1771104000.0,608.0,2913,608.0,608.0,2021-11-15 13:30:00
612.0,1201402000.0,610.0,1964,612.0,610.0,2021-11-16 09:01:00
611.0,83008000.0,611.0,136,611.0,610.0,2021-11-16 09:02:00
610.0,146995000.0,609.0,241,611.0,609.0,2021-11-16 09:03:00
610.0,65206000.0,609.0,107,610.0,609.0,2021-11-16 09:04:00
609.0,71299000.0,610.0,117,610.0,609.0,2021-11-16 09:05:00
610.0,34743000.0,610.0,57,610.0,609.0,2021-11-16 09:06:00
610.0,44470000.0,609.0,73,610.0,609.0,2021-11-16 09:07:00
609.0,90129000.0,609.0,148,609.0,608.0,2021-11-16 09:08:00
608.0,116298000.0,610.0,191,610.0,608.0,2021-11-16 09:09:00
610.0,24392000.0,609.0,40,610.0,609.0,2021-11-16 09:10:00
610.0,3050000.0,610.0,5,610.0,610.0,2021-11-16 09:11:00
610.0,39599000.0,610.0,65,610.0,609.0,2021-11-16 09:12:00
610.0,23781000.0,610.0,39,610.0,609.0,2021-11-16 09:13:00
609.0,12797000.0,609.0,21,610.0,609.0,2021-11-16 09:14:00
610.0,10358000.0,609.0,17,610.0,609.0,2021-11-16 09:15:00
609.0,17668000.0,610.0,29,610.0,609.0,2021-11-16 09:16:00
610.0,17060000.0,609.0,28,610.0,609.0,2021-11-16 09:17:00
609.0,42024000.0,609.0,69,610.0,609.0,2021-11-16 09:18:00
609.0,16443000.0,609.0,27,609.0,609.0,2021-11-16 09:19:00
609.0,13399000.0,609.0,22,610.0,609.0,2021-11-16 09:20:00
609.0,497069000.0,611.0,815,611.0,609.0,2021-11-16 09:21:00
611.0,19541000.0,610.0,32,611.0,610.0,2021-11-16 09:22:00
611.0,35421000.0,611.0,58,611.0,610.0,2021-11-16 09:23:00
611.0,69033000.0,611.0,113,611.0,610.0,2021-11-16 09:24:00
611.0,19535000.0,610.0,32,611.0,610.0,2021-11-16 09:25:00
610.0,11594000.0,610.0,19,611.0,610.0,2021-11-16 09:26:00
611.0,66555000.0,610.0,109,611.0,610.0,2021-11-16 09:27:00
611.0,64746000.0,611.0,106,611.0,610.0,2021-11-16 09:28:00
611.0,6108000.0,611.0,10,611.0,610.0,2021-11-16 09:29:00
610.0,9774000.0,611.0,16,611.0,610.0,2021-11-16 09:30:00
611.0,25031000.0,610.0,41,611.0,610.0,2021-11-16 09:31:00
611.0,15257000.0,610.0,25,611.0,610.0,2021-11-16 09:32:00
610.0,46367000.0,611.0,76,611.0,610.0,2021-11-16 09:33:00
611.0,16481000.0,610.0,27,611.0,610.0,2021-11-16 09:34:00
611.0,17094000.0,610.0,28,611.0,610.0,2021-11-16 09:35:00
611.0,12818000.0,610.0,21,611.0,610.0,2021-11-16 09:36:00
611.0,12209000.0,610.0,20,611.0,610.0,2021-11-16 09:37:00
610.0,14648000.0,610.0,24,611.0,610.0,2021-11-16 09:38:00
611.0,15255000.0,610.0,25,611.0,610.0,2021-11-16 09:39:00
611.0,86125000.0,611.0,141,611.0,610.0,2021-11-16 09:40:00
611.0,12212000.0,611.0,20,611.0,610.0,2021-11-16 09:41:00
611.0,11596000.0,610.0,19,611.0,610.0,2021-11-16 09:42:00
610.0,21971000.0,610.0,36,611.0,610.0,2021-11-16 09:43:00
610.0,10987000.0,611.0,18,611.0,610.0,2021-11-16 09:44:00
610.0,24407000.0,610.0,40,611.0,610.0,2021-11-16 09:45:00
610.0,15872000.0,610.0,26,611.0,610.0,2021-11-16 09:46:00
611.0,288374000.0,610.0,472,611.0,610.0,2021-11-16 09:47:00
611.0,224277000.0,612.0,367,612.0,610.0,2021-11-16 09:48:00
612.0,34231000.0,611.0,56,612.0,611.0,2021-11-16 09:49:00
611.0,23843000.0,612.0,39,612.0,611.0,2021-11-16 09:50:00
612.0,12230000.0,611.0,20,612.0,611.0,2021-11-16 09:51:00
612.0,42168000.0,612.0,69,612.0,611.0,2021-11-16 09:52:00
611.0,35451000.0,611.0,58,612.0,611.0,2021-11-16 09:53:00
611.0,109371000.0,611.0,179,612.0,611.0,2021-11-16 09:54:00
611.0,27497000.0,611.0,45,612.0,611.0,2021-11-16 09:55:00
611.0,37882000.0,611.0,62,611.0,611.0,2021-11-16 09:56:00
611.0,17720000.0,611.0,29,612.0,611.0,2021-11-16 09:57:00
612.0,11616000.0,611.0,19,612.0,611.0,2021-11-16 09:58:00
611.0,9778000.0,611.0,16,612.0,611.0,2021-11-16 09:59:00
611.0,15894000.0,611.0,26,612.0,611.0,2021-11-16 10:00:00
611.0,36049000.0,611.0,59,611.0,611.0,2021-11-16 10:01:00
611.0,22002000.0,611.0,36,612.0,611.0,2021-11-16 10:02:00
611.0,19552000.0,611.0,32,611.0,611.0,2021-11-16 10:03:00
611.0,23221000.0,611.0,38,612.0,611.0,2021-11-16 10:04:00
611.0,20167000.0,611.0,33,612.0,611.0,2021-11-16 10:05:00
611.0,12837000.0,611.0,21,612.0,611.0,2021-11-16 10:06:00
611.0,17729000.0,611.0,29,612.0,611.0,2021-11-16 10:07:00
612.0,25671000.0,611.0,42,612.0,611.0,2021-11-16 10:08:00
612.0,92881000.0,611.0,152,612.0,611.0,2021-11-16 10:09:00
611.0,155803000.0,611.0,255,611.0,610.0,2021-11-16 10:10:00
610.0,28676000.0,611.0,47,611.0,610.0,2021-11-16 10:11:00
611.0,2444000.0,611.0,4,611.0,611.0,2021-11-16 10:12:00
610.0,7321000.0,610.0,12,611.0,610.0,2021-11-16 10:13:00
610.0,7320000.0,610.0,12,610.0,610.0,2021-11-16 10:14:00
610.0,3660000.0,610.0,6,610.0,610.0,2021-11-16 10:15:00
610.0,6713000.0,610.0,11,611.0,610.0,2021-11-16 10:16:00
610.0,5490000.0,610.0,9,610.0,610.0,2021-11-16 10:17:00
610.0,6102000.0,611.0,10,611.0,610.0,2021-11-16 10:18:00
611.0,16471000.0,610.0,27,611.0,610.0,2021-11-16 10:19:00
610.0,20134000.0,611.0,33,611.0,610.0,2021-11-16 10:20:00
610.0,3052000.0,611.0,5,611.0,610.0,2021-11-16 10:21:00
611.0,4273000.0,610.0,7,611.0,610.0,2021-11-16 10:22:00
610.0,53132000.0,611.0,87,611.0,610.0,2021-11-16 10:23:00
610.0,6103000.0,611.0,10,611.0,610.0,2021-11-16 10:24:00
